https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL,Volume USDT,tradecount
1631437200000,2021-09-12 09:00:00,SOL/USDT,180.79000000,181.55000000,179.08000000,179.33000000,139335.76000000,25103779.84840000,25828
1631433600000,2021-09-12 08:00:00,SOL/USDT,178.00000000,181.75000000,177.85000000,180.79000000,225214.94000000,40609387.48290000,47073
1631430000000,2021-09-12 07:00:00,SOL/USDT,175.17000000,179.04000000,174.94000000,178.00000000,126915.61000000,22460374.12220000,27230
1631426400000,2021-09-12 06:00:00,SOL/USDT,176.84000000,178.11000000,174.75000000,175.17000000,104851.23000000,18508548.48690000,22684
1631422800000,2021-09-12 05:00:00,SOL/USDT,179.04000000,179.43000000,176.00000000,176.81000000,138817.33000000,24610842.81730000,27094
1631419200000,2021-09-12 04:00:00,SOL/USDT,179.03000000,180.15000000,178.10000000,179.05000000,82762.77000000,14834284.06210000,16976
1631415600000,2021-09-12 03:00:00,SOL/USDT,177.83000000,180.00000000,176.64000000,179.04000000,138395.14000000,24714348.06170000,28030
1631412000000,2021-09-12 02:00:00,SOL/USDT,176.12000000,178.16000000,175.57000000,177.86000000,144434.20000000,25570103.20610000,28010
1631408400000,2021-09-12 01:00:00,SOL/USDT,175.86000000,176.52000000,173.62000000,176.12000000,165610.97000000,28993564.95320000,44193
1631404800000,2021-09-12 00:00:00,SOL/USDT,179.05000000,180.79000000,172.89000000,175.78000000,307341.65000000,54109229.36640000,102284
1631401200000,2021-09-11 23:00:00,SOL/USDT,177.95000000,179.16000000,175.74000000,179.04000000,221419.39000000,39265741.73890000,77072
1631397600000,2021-09-11 22:00:00,SOL/USDT,182.00000000,182.01000000,177.10000000,177.99000000,235058.55000000,42196485.62430000,93939
1631394000000,2021-09-11 21:00:00,SOL/USDT,180.67000000,184.32000000,180.00000000,182.00000000,124902.01000000,22759641.54110000,37386
1631390400000,2021-09-11 20:00:00,SOL/USDT,181.99000000,182.03000000,178.26000000,180.63000000,233235.33000000,41970163.78020000,55930
1631386800000,2021-09-11 19:00:00,SOL/USDT,185.39000000,186.88000000,181.21000000,181.99000000,185612.34000000,34070557.46800000,55591
1631383200000,2021-09-11 18:00:00,SOL/USDT,187.95000000,187.97000000,184.30000000,185.39000000,145598.17000000,26998817.96740000,37291
1631379600000,2021-09-11 17:00:00,SOL/USDT,186.51000000,188.63000000,185.94000000,187.96000000,152256.31000000,28478590.42270000,77936
1631376000000,2021-09-11 16:00:00,SOL/USDT,188.42000000,190.00000000,185.43000000,186.50000000,277728.53000000,52072810.31970000,66027
1631372400000,2021-09-11 15:00:00,SOL/USDT,187.84000000,191.00000000,186.20000000,188.48000000,305735.30000000,57711719.10150000,68735
1631368800000,2021-09-11 14:00:00,SOL/USDT,188.58000000,191.53000000,185.52000000,187.84000000,459975.03000000,86818733.95100000,173677
1631365200000,2021-09-11 13:00:00,SOL/USDT,183.00000000,189.18000000,182.91000000,188.58000000,340719.31000000,63509187.88260000,86191
1631361600000,2021-09-11 12:00:00,SOL/USDT,181.29000000,184.98000000,180.23000000,182.99000000,276672.98000000,50565967.64410000,55317
1631358000000,2021-09-11 11:00:00,SOL/USDT,184.12000000,185.24000000,180.91000000,181.26000000,284522.96000000,52019047.82210000,57639
1631354400000,2021-09-11 10:00:00,SOL/USDT,184.24000000,187.36000000,183.29000000,184.09000000,421361.94000000,78029006.81640000,91181
1631350800000,2021-09-11 09:00:00,SOL/USDT,179.04000000,185.00000000,176.85000000,184.21000000,290567.83000000,52415081.39250000,62550
1631347200000,2021-09-11 08:00:00,SOL/USDT,178.71000000,180.00000000,175.89000000,179.11000000,206337.98000000,36772546.82800000,41605
1631343600000,2021-09-11 07:00:00,SOL/USDT,179.86000000,180.37000000,175.14000000,178.69000000,254649.61000000,45163038.36780000,74374
1631340000000,2021-09-11 06:00:00,SOL/USDT,180.32000000,181.76000000,177.64000000,179.77000000,185217.32000000,33351630.22360000,70031
1631336400000,2021-09-11 05:00:00,SOL/USDT,182.67000000,183.65000000,176.52000000,180.32000000,261421.57000000,46878065.20410000,90625
1631332800000,2021-09-11 04:00:00,SOL/USDT,181.47000000,183.88000000,179.54000000,182.68000000,235226.87000000,42844769.94600000,75826
1631329200000,2021-09-11 03:00:00,SOL/USDT,185.51000000,186.57000000,177.39000000,181.48000000,367856.90000000,66850945.68780000,83899
1631325600000,2021-09-11 02:00:00,SOL/USDT,188.80000000,193.51000000,183.96000000,185.57000000,473073.37000000,89108561.20590000,123017
1631322000000,2021-09-11 01:00:00,SOL/USDT,182.12000000,191.23000000,181.31000000,188.76000000,531993.75000000,99652846.99190000,135891
1631318400000,2021-09-11 00:00:00,SOL/USDT,179.60000000,183.20000000,179.17000000,182.18000000,323519.90000000,58689873.21360000,72084
1631314800000,2021-09-10 23:00:00,SOL/USDT,174.21000000,180.30000000,173.45000000,179.60000000,315800.71000000,56175129.75970000,64115
1631311200000,2021-09-10 22:00:00,SOL/USDT,174.11000000,177.98000000,171.40000000,174.21000000,328956.38000000,57390734.59310000,70039
1631307600000,2021-09-10 21:00:00,SOL/USDT,174.87000000,176.90000000,170.41000000,174.11000000,298100.44000000,51810902.00860000,66795
1631304000000,2021-09-10 20:00:00,SOL/USDT,181.78000000,184.00000000,173.67000000,174.87000000,369473.76000000,66241674.09240000,88241
1631300400000,2021-09-10 19:00:00,SOL/USDT,180.42000000,181.89000000,177.51000000,181.82000000,211415.48000000,37922442.40780000,44305
1631296800000,2021-09-10 18:00:00,SOL/USDT,178.68000000,183.36000000,176.30000000,180.43000000,431088.71000000,77537606.05880000,91253
1631293200000,2021-09-10 17:00:00,SOL/USDT,174.25000000,179.00000000,171.24000000,178.69000000,343391.70000000,60004149.83150000,74490
1631289600000,2021-09-10 16:00:00,SOL/USDT,179.61000000,179.63000000,173.23000000,174.23000000,380362.21000000,67015775.58700000,78127
1631286000000,2021-09-10 15:00:00,SOL/USDT,170.65000000,180.30000000,168.50000000,179.57000000,671350.31000000,117070038.75820000,151862
1631282400000,2021-09-10 14:00:00,SOL/USDT,177.12000000,178.37000000,167.82000000,170.63000000,984471.82000000,169996342.30310000,222119
1631278800000,2021-09-10 13:00:00,SOL/USDT,179.77000000,181.58000000,175.13000000,177.12000000,480144.59000000,85413234.13010000,117841
1631275200000,2021-09-10 12:00:00,SOL/USDT,184.45000000,184.52000000,178.56000000,179.83000000,295661.28000000,53622259.58470000,68049
1631271600000,2021-09-10 11:00:00,SOL/USDT,184.68000000,185.00000000,180.29000000,184.44000000,270585.80000000,49443395.48690000,60360
1631268000000,2021-09-10 10:00:00,SOL/USDT,182.92000000,185.80000000,181.75000000,184.66000000,250882.68000000,46129052.25290000,62187
1631264400000,2021-09-10 09:00:00,SOL/USDT,180.63000000,184.88000000,177.16000000,182.97000000,444525.73000000,80589770.95540000,103126
1631260800000,2021-09-10 08:00:00,SOL/USDT,182.64000000,185.02000000,175.00000000,180.62000000,619262.61000000,111408614.59600000,144303
1631257200000,2021-09-10 07:00:00,SOL/USDT,185.84000000,187.43000000,181.47000000,182.63000000,420776.90000000,77471787.43910000,88034
1631253600000,2021-09-10 06:00:00,SOL/USDT,190.90000000,192.48000000,185.00000000,185.87000000,249763.83000000,47183077.91880000,57718
1631250000000,2021-09-10 05:00:00,SOL/USDT,190.57000000,192.45000000,187.16000000,190.84000000,261678.73000000,49613261.98430000,67644
1631246400000,2021-09-10 04:00:00,SOL/USDT,194.18000000,195.00000000,190.23000000,190.57000000,188456.80000000,36234975.90800000,47130
1631242800000,2021-09-10 03:00:00,SOL/USDT,192.40000000,195.73000000,190.00000000,194.18000000,250121.00000000,48272377.30290000,65927
1631239200000,2021-09-10 02:00:00,SOL/USDT,189.43000000,197.41000000,188.32000000,192.38000000,331770.11000000,64223607.30130000,110981
1631235600000,2021-09-10 01:00:00,SOL/USDT,188.54000000,193.06000000,186.94000000,189.44000000,282248.45000000,53748774.30700000,85799
1631232000000,2021-09-10 00:00:00,SOL/USDT,187.89000000,190.67000000,182.88000000,188.55000000,375120.67000000,69963770.96590000,102908
1631228400000,2021-09-09 23:00:00,SOL/USDT,191.07000000,193.25000000,185.88000000,187.90000000,256413.67000000,48595053.95600000,66688
1631224800000,2021-09-09 22:00:00,SOL/USDT,196.14000000,198.87000000,190.14000000,191.11000000,473312.20000000,91983676.51520000,151419
1631221200000,2021-09-09 21:00:00,SOL/USDT,184.57000000,196.24000000,183.67000000,196.11000000,478595.35000000,91292795.86110000,155238
1631217600000,2021-09-09 20:00:00,SOL/USDT,185.01000000,189.55000000,184.09000000,184.57000000,408015.98000000,76223449.02570000,109847
1631214000000,2021-09-09 19:00:00,SOL/USDT,189.48000000,190.39000000,180.70000000,185.01000000,585402.65000000,108293031.94520000,170633
1631210400000,2021-09-09 18:00:00,SOL/USDT,191.22000000,193.50000000,183.67000000,189.48000000,876034.03000000,165064049.85210000,222225
1631206800000,2021-09-09 17:00:00,SOL/USDT,200.40000000,201.07000000,190.22000000,191.22000000,593611.52000000,115665707.12160000,161695
1631203200000,2021-09-09 16:00:00,SOL/USDT,201.25000000,203.02000000,198.00000000,200.45000000,451260.37000000,90205333.70970000,109110
1631199600000,2021-09-09 15:00:00,SOL/USDT,201.88000000,203.65000000,197.83000000,201.25000000,424631.08000000,85434759.16420000,97415
1631196000000,2021-09-09 14:00:00,SOL/USDT,200.04000000,202.90000000,196.13000000,201.87000000,663788.44000000,132368029.76080000,143960
1631192400000,2021-09-09 13:00:00,SOL/USDT,204.82000000,208.44000000,198.00000000,200.07000000,887515.71000000,180515296.62180000,180321
1631188800000,2021-09-09 12:00:00,SOL/USDT,206.57000000,207.95000000,193.17000000,204.81000000,1459568.22000000,291620368.24290000,300932
1631185200000,2021-09-09 11:00:00,SOL/USDT,207.46000000,209.55000000,206.15000000,206.57000000,335119.29000000,69655916.84200000,69391
1631181600000,2021-09-09 10:00:00,SOL/USDT,212.62000000,213.40000000,205.36000000,207.46000000,489071.98000000,102243920.87590000,118516
1631178000000,2021-09-09 09:00:00,SOL/USDT,207.98000000,213.90000000,206.66000000,212.62000000,531225.85000000,112014061.94910000,135951
1631174400000,2021-09-09 08:00:00,SOL/USDT,207.54000000,212.49000000,205.26000000,207.98000000,638280.09000000,133725767.89490000,148301
1631170800000,2021-09-09 07:00:00,SOL/USDT,206.32000000,208.90000000,202.75000000,207.54000000,435852.52000000,89975279.40640000,94026
1631167200000,2021-09-09 06:00:00,SOL/USDT,210.23000000,210.27000000,203.00000000,206.32000000,465051.20000000,95962390.25380000,91241
1631163600000,2021-09-09 05:00:00,SOL/USDT,207.94000000,211.13000000,201.54000000,210.24000000,713329.21000000,147701209.68250000,214871
1631160000000,2021-09-09 04:00:00,SOL/USDT,211.20000000,214.72000000,206.37000000,207.93000000,771354.99000000,162209616.94410000,199695
1631156400000,2021-09-09 03:00:00,SOL/USDT,208.92000000,213.20000000,205.47000000,211.25000000,650724.76000000,136117840.37050000,140896
1631152800000,2021-09-09 02:00:00,SOL/USDT,207.75000000,216.00000000,205.83000000,208.95000000,890120.93000000,187453905.69470000,285958
1631149200000,2021-09-09 01:00:00,SOL/USDT,209.74000000,215.00000000,202.41000000,207.73000000,1285473.51100000,269733312.00810000,367255
1631145600000,2021-09-09 00:00:00,SOL/USDT,191.02000000,210.00000000,189.00000000,209.75000000,1585924.26900000,318051420.02055400,511197
1631142000000,2021-09-08 23:00:00,SOL/USDT,192.04000000,194.33000000,187.60000000,191.02000000,409298.91000000,78292278.74000000,152382
1631138400000,2021-09-08 22:00:00,SOL/USDT,193.50000000,197.00000000,187.39000000,191.88000000,797295.90000000,153601067.32620000,168004
1631134800000,2021-09-08 21:00:00,SOL/USDT,188.97000000,197.17000000,188.50000000,193.51000000,987232.04000000,191647044.78280000,287352
1631131200000,2021-09-08 20:00:00,SOL/USDT,194.66000000,198.00000000,183.22000000,188.96000000,1562075.70000000,295582301.46210000,360574
1631127600000,2021-09-08 19:00:00,SOL/USDT,183.04000000,195.00000000,179.22000000,194.79000000,1342890.87000000,252964813.32120000,383948
1631124000000,2021-09-08 18:00:00,SOL/USDT,174.19000000,185.00000000,173.44000000,183.11000000,874595.32000000,157881863.51730000,221163
1631120400000,2021-09-08 17:00:00,SOL/USDT,172.26000000,176.25000000,170.76000000,174.14000000,519031.80000000,90126691.05370000,106677
1631116800000,2021-09-08 16:00:00,SOL/USDT,166.27000000,175.00000000,164.01000000,172.26000000,686363.85000000,116492799.26530000,173157
1631113200000,2021-09-08 15:00:00,SOL/USDT,156.66000000,167.88000000,155.42000000,166.27000000,829920.19000000,135251511.72880000,232525
1631109600000,2021-09-08 14:00:00,SOL/USDT,156.80000000,159.57000000,152.28000000,156.67000000,515743.02000000,80313561.47380000,131062
1631106000000,2021-09-08 13:00:00,SOL/USDT,160.82000000,161.57000000,153.01000000,156.79000000,661826.74000000,104117357.93360000,124594
1631102400000,2021-09-08 12:00:00,SOL/USDT,160.76000000,164.71000000,160.00000000,160.78000000,384247.38000000,62283717.77200000,73243
1631098800000,2021-09-08 11:00:00,SOL/USDT,163.93000000,166.44000000,160.54000000,160.77000000,453202.86000000,74209804.07030000,83003
1631095200000,2021-09-08 10:00:00,SOL/USDT,165.86000000,166.35000000,157.22000000,163.89000000,544015.63000000,88226483.97140000,103878
1631091600000,2021-09-08 09:00:00,SOL/USDT,162.00000000,166.13000000,158.77000000,165.88000000,589572.96000000,95821548.27730000,122138
1631088000000,2021-09-08 08:00:00,SOL/USDT,152.48000000,162.20000000,146.50000000,162.00000000,1376405.95000000,212564941.19350000,223614
1631084400000,2021-09-08 07:00:00,SOL/USDT,160.71000000,163.99000000,152.22000000,152.45000000,729360.34000000,115257279.49600000,129216
1631080800000,2021-09-08 06:00:00,SOL/USDT,161.49000000,165.25000000,155.30000000,160.84000000,1086561.51000000,173904497.72480000,218915
1631077200000,2021-09-08 05:00:00,SOL/USDT,171.40000000,172.61000000,161.13000000,161.50000000,596747.39000000,99314560.60460000,114896
1631073600000,2021-09-08 04:00:00,SOL/USDT,173.03000000,174.85000000,170.60000000,171.35000000,229207.87000000,39662870.76110000,44176
1631070000000,2021-09-08 03:00:00,SOL/USDT,174.58000000,177.50000000,171.20000000,173.03000000,299195.51000000,51962513.29780000,69575
1631066400000,2021-09-08 02:00:00,SOL/USDT,179.48000000,179.66000000,173.85000000,174.57000000,294536.66000000,52193466.89830000,114045
1631062800000,2021-09-08 01:00:00,SOL/USDT,174.12000000,180.00000000,169.60000000,179.42000000,478232.59000000,83785729.66570000,118721
1631059200000,2021-09-08 00:00:00,SOL/USDT,173.49000000,174.94000000,166.78000000,174.06000000,419284.81000000,71548941.66540000,133098
1631055600000,2021-09-07 23:00:00,SOL/USDT,172.39000000,180.00000000,171.00000000,173.46000000,457848.72000000,80242824.52700000,157779
1631052000000,2021-09-07 22:00:00,SOL/USDT,167.52000000,175.11000000,164.84000000,172.35000000,523017.51000000,89809450.32780000,126729
1631048400000,2021-09-07 21:00:00,SOL/USDT,169.85000000,172.14000000,159.75000000,167.52000000,516227.37000000,85178401.73120000,121687
1631044800000,2021-09-07 20:00:00,SOL/USDT,173.76000000,175.93000000,166.67000000,169.85000000,492988.96000000,84858042.88680000,151486
1631041200000,2021-09-07 19:00:00,SOL/USDT,170.81000000,178.40000000,169.00000000,173.70000000,603116.82000000,105579324.07870000,138662
1631037600000,2021-09-07 18:00:00,SOL/USDT,173.36000000,177.22000000,161.13000000,170.84000000,1212669.99000000,206912804.42210000,291319
1631034000000,2021-09-07 17:00:00,SOL/USDT,181.65000000,184.40000000,169.72000000,173.13000000,1368645.79000000,242465296.71990000,316451
1631030400000,2021-09-07 16:00:00,SOL/USDT,169.06000000,192.00000000,165.51000000,181.70000000,2133582.89000000,388005254.72620000,513833
1631026800000,2021-09-07 15:00:00,SOL/USDT,152.20000000,173.73000000,128.01000000,168.81000000,3526957.67000000,555555394.49570000,585919
1631023200000,2021-09-07 14:00:00,SOL/USDT,179.97000000,182.60000000,152.00000000,152.23000000,2007651.16000000,339494488.53040000,356076
1631019600000,2021-09-07 13:00:00,SOL/USDT,182.39000000,185.93000000,179.20000000,179.99000000,593418.24000000,108503990.90190000,111880
1631016000000,2021-09-07 12:00:00,SOL/USDT,182.84000000,185.98000000,179.48000000,182.37000000,524858.51000000,95603775.12060000,120135
1631012400000,2021-09-07 11:00:00,SOL/USDT,186.15000000,188.00000000,181.11000000,182.91000000,532033.49000000,98350201.85250000,117142
1631008800000,2021-09-07 10:00:00,SOL/USDT,181.30000000,189.80000000,178.40000000,186.14000000,787543.58000000,145250688.74110000,193621
1631005200000,2021-09-07 09:00:00,SOL/USDT,177.66000000,183.65000000,175.66000000,181.26000000,839523.81000000,151577964.24240000,200684
1631001600000,2021-09-07 08:00:00,SOL/USDT,187.79000000,188.50000000,175.62000000,177.66000000,1428182.05000000,259895573.02010000,286195
1630998000000,2021-09-07 07:00:00,SOL/USDT,183.57000000,192.00000000,181.02000000,187.85000000,1423612.13000000,266177649.56460000,269696
1630994400000,2021-09-07 06:00:00,SOL/USDT,186.04000000,195.48000000,182.88000000,183.57000000,1563941.60200000,297057423.84137300,431545
1630990800000,2021-09-07 05:00:00,SOL/USDT,179.93000000,189.00000000,179.31000000,186.08000000,1422808.09000000,263478594.89690500,382495
1630987200000,2021-09-07 04:00:00,SOL/USDT,173.46000000,180.00000000,172.88000000,179.94000000,573880.15000000,102001860.47243800,199756
1630983600000,2021-09-07 03:00:00,SOL/USDT,173.74000000,174.70000000,171.18000000,173.45000000,314275.69000000,54242511.27510000,75242
1630980000000,2021-09-07 02:00:00,SOL/USDT,170.93000000,175.42000000,170.79000000,173.70000000,387056.19900000,67124122.93267900,123430
1630976400000,2021-09-07 01:00:00,SOL/USDT,169.60000000,174.10000000,168.12000000,170.93000000,670887.89600000,114750738.95523000,210270
1630972800000,2021-09-07 00:00:00,SOL/USDT,164.19000000,169.65000000,162.00000000,169.58000000,471760.69400000,78436905.53290400,192135
1630969200000,2021-09-06 23:00:00,SOL/USDT,162.27000000,164.99000000,161.17000000,164.22000000,201960.05000000,32977351.39540000,44803
